parameters: 
batch_size = 32
shuffle_train = True
num_workers = 8
epoch = 200
augmentation = numpy.roll + colorJitter
epoch # 159 done, 2023-10-21 23:22:14.557170
epoch # 160 done, 2023-10-21 23:28:19.221911
val # 160 done, 2023-10-21 23:35:29.052638
epoch # 161 done, 2023-10-21 23:42:16.098108
epoch # 162 done, 2023-10-21 23:48:18.915332
epoch # 163 done, 2023-10-21 23:54:22.633016
epoch # 164 done, 2023-10-22 00:00:24.794265
epoch # 165 done, 2023-10-22 00:06:27.744098
epoch # 166 done, 2023-10-22 00:12:30.444956
epoch # 167 done, 2023-10-22 00:18:35.960559
epoch # 168 done, 2023-10-22 00:24:39.491281
epoch # 169 done, 2023-10-22 00:30:45.273934
epoch # 170 done, 2023-10-22 00:36:55.365223
val # 170 done, 2023-10-22 00:44:02.207989
epoch # 171 done, 2023-10-22 00:50:47.682198
epoch # 172 done, 2023-10-22 00:56:54.645356
epoch # 173 done, 2023-10-22 01:02:59.760153
epoch # 174 done, 2023-10-22 01:09:04.844470
epoch # 175 done, 2023-10-22 01:15:07.544277
epoch # 176 done, 2023-10-22 01:21:10.148782
epoch # 177 done, 2023-10-22 01:27:13.483360
epoch # 178 done, 2023-10-22 01:33:17.628996
epoch # 179 done, 2023-10-22 01:39:23.476494
epoch # 180 done, 2023-10-22 01:45:26.747560
val # 180 done, 2023-10-22 01:52:36.264869
epoch # 181 done, 2023-10-22 01:59:12.844870
epoch # 182 done, 2023-10-22 02:05:15.352429
epoch # 183 done, 2023-10-22 02:11:18.315126
epoch # 184 done, 2023-10-22 02:17:25.247488
epoch # 185 done, 2023-10-22 02:23:28.130338
epoch # 186 done, 2023-10-22 02:29:31.019872
epoch # 187 done, 2023-10-22 02:35:31.668519
epoch # 188 done, 2023-10-22 02:41:32.659924
epoch # 189 done, 2023-10-22 02:47:41.723855
epoch # 190 done, 2023-10-22 02:53:45.244355
val # 190 done, 2023-10-22 03:00:53.328303
epoch # 191 done, 2023-10-22 03:07:02.920307
epoch # 192 done, 2023-10-22 03:13:05.709855
epoch # 193 done, 2023-10-22 03:19:10.465959
epoch # 194 done, 2023-10-22 03:25:14.760787
epoch # 195 done, 2023-10-22 03:31:20.618044
epoch # 196 done, 2023-10-22 03:37:25.172621
epoch # 197 done, 2023-10-22 03:43:28.718198
epoch # 198 done, 2023-10-22 03:49:31.667882
epoch # 199 done, 2023-10-22 03:55:35.120249
epoch # 200 done, 2023-10-22 04:01:41.439256
val # 200 done, 2023-10-22 04:08:47.467887
              precision    recall  f1-score   support

           0       0.80      0.85      0.82       728
           1       0.91      0.93      0.92       867
           2       0.83      0.85      0.84      1397
           3       0.53      0.60      0.56       666
           4       0.71      0.66      0.69       498
           5       0.47      0.52      0.49       388
           6       0.96      0.90      0.93       339
           7       0.81      0.78      0.79       217
           8       0.59      0.72      0.65       702
           9       0.40      0.22      0.29       125
          10       0.17      0.10      0.12       170
          11       0.45      0.34      0.39       150
          12       0.53      0.38      0.44        50
          13       0.23      0.10      0.14        48
          14       0.45      0.33      0.38        15
          15       0.25      0.16      0.19        45
          16       0.00      0.00      0.00        59
          17       0.43      0.24      0.31        76
          18       0.38      0.30      0.33        47
          19       1.00      0.50      0.67         2
          20       0.00      0.00      0.00         0
          21       0.00      0.00      0.00         1
          22       0.16      0.09      0.12        74

    accuracy                           0.71      6664
   macro avg       0.48      0.42      0.44      6664
weighted avg       0.69      0.71      0.70      6664

Finished Training
