alpha set
parameters: 
batch_size = 32
shuffle_train = True
num_workers = 8
epoch = 250
augmentation = numpy.roll + colorJitter
epoch # 189 done, 2023-10-31 11:18:41.961659
epoch # 190 done, 2023-10-31 11:23:41.425759
val # 190 done, 2023-10-31 11:28:39.824019
epoch # 191 done, 2023-10-31 11:33:39.724601
epoch # 192 done, 2023-10-31 11:38:38.964614
epoch # 193 done, 2023-10-31 11:43:38.683731
epoch # 194 done, 2023-10-31 11:48:38.260486
epoch # 195 done, 2023-10-31 11:53:38.174694
epoch # 196 done, 2023-10-31 11:58:38.448825
epoch # 197 done, 2023-10-31 12:03:38.044840
epoch # 198 done, 2023-10-31 12:08:37.971531
epoch # 199 done, 2023-10-31 12:13:37.782840
epoch # 200 done, 2023-10-31 12:18:40.192402
val # 200 done, 2023-10-31 12:23:36.808717
epoch # 201 done, 2023-10-31 12:28:37.639490
epoch # 202 done, 2023-10-31 12:33:38.472350
epoch # 203 done, 2023-10-31 12:38:38.145281
epoch # 204 done, 2023-10-31 12:43:40.626266
epoch # 205 done, 2023-10-31 12:48:40.555048
epoch # 206 done, 2023-10-31 12:53:41.595452
epoch # 207 done, 2023-10-31 12:58:41.445768
epoch # 208 done, 2023-10-31 13:03:42.235921
epoch # 209 done, 2023-10-31 13:08:42.908661
epoch # 210 done, 2023-10-31 13:13:42.945337
val # 210 done, 2023-10-31 13:18:39.795990
epoch # 211 done, 2023-10-31 13:23:41.123123
epoch # 212 done, 2023-10-31 13:28:42.333201
epoch # 213 done, 2023-10-31 13:33:42.852406
epoch # 214 done, 2023-10-31 13:38:43.211649
epoch # 215 done, 2023-10-31 13:43:42.471896
epoch # 216 done, 2023-10-31 13:48:44.000952
epoch # 217 done, 2023-10-31 13:53:45.180299
epoch # 218 done, 2023-10-31 13:58:45.223849
epoch # 219 done, 2023-10-31 14:03:45.897617
epoch # 220 done, 2023-10-31 14:08:46.003953
val # 220 done, 2023-10-31 14:13:44.153161
epoch # 221 done, 2023-10-31 14:18:44.395088
epoch # 222 done, 2023-10-31 14:23:45.003067
epoch # 223 done, 2023-10-31 14:28:46.292927
epoch # 224 done, 2023-10-31 14:33:46.632079
epoch # 225 done, 2023-10-31 14:38:46.656564
epoch # 226 done, 2023-10-31 14:43:46.889043
epoch # 227 done, 2023-10-31 14:48:47.136077
epoch # 228 done, 2023-10-31 14:53:49.352562
epoch # 229 done, 2023-10-31 14:58:51.474974
epoch # 230 done, 2023-10-31 15:03:52.213110
val # 230 done, 2023-10-31 15:08:48.742741
epoch # 231 done, 2023-10-31 15:13:49.109474
epoch # 232 done, 2023-10-31 15:18:49.480644
epoch # 233 done, 2023-10-31 15:23:50.011621
epoch # 234 done, 2023-10-31 15:28:50.532813
epoch # 235 done, 2023-10-31 15:33:51.673705
epoch # 236 done, 2023-10-31 15:38:51.561902
epoch # 237 done, 2023-10-31 15:43:52.104481
epoch # 238 done, 2023-10-31 15:48:52.536940
epoch # 239 done, 2023-10-31 15:53:52.761986
epoch # 240 done, 2023-10-31 15:58:54.737102
val # 240 done, 2023-10-31 16:03:51.552499
epoch # 241 done, 2023-10-31 16:08:51.848730
epoch # 242 done, 2023-10-31 16:13:51.373249
epoch # 243 done, 2023-10-31 16:18:53.939295
epoch # 244 done, 2023-10-31 16:23:54.861195
epoch # 245 done, 2023-10-31 16:28:55.431721
epoch # 246 done, 2023-10-31 16:33:58.097837
epoch # 247 done, 2023-10-31 16:38:58.512198
epoch # 248 done, 2023-10-31 16:43:59.099773
epoch # 249 done, 2023-10-31 16:48:59.279068
/home/tingwei/miniconda3/envs/Zillow/lib/python3.10/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
/home/tingwei/miniconda3/envs/Zillow/lib/python3.10/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Recall and F-score are ill-defined and being set to 0.0 in labels with no true samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
/home/tingwei/miniconda3/envs/Zillow/lib/python3.10/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
/home/tingwei/miniconda3/envs/Zillow/lib/python3.10/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Recall and F-score are ill-defined and being set to 0.0 in labels with no true samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
/home/tingwei/miniconda3/envs/Zillow/lib/python3.10/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Precision and F-score are ill-defined and being set to 0.0 in labels with no predicted samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
/home/tingwei/miniconda3/envs/Zillow/lib/python3.10/site-packages/sklearn/metrics/_classification.py:1344: UndefinedMetricWarning: Recall and F-score are ill-defined and being set to 0.0 in labels with no true samples. Use `zero_division` parameter to control this behavior.
  _warn_prf(average, modifier, msg_start, len(result))
epoch # 250 done, 2023-10-31 16:53:59.866931
val # 250 done, 2023-10-31 16:58:56.946534
              precision    recall  f1-score   support

           0       0.78      0.69      0.73       728
           1       0.92      0.83      0.87       867
           2       0.84      0.54      0.65      1397
           3       0.50      0.26      0.34       666
           4       0.74      0.59      0.66       498
           5       0.36      0.30      0.33       388
           6       0.94      0.81      0.87       339
           7       0.50      0.69      0.58       217
           8       0.58      0.47      0.52       702
           9       0.18      0.40      0.25       125
          10       0.11      0.17      0.14       170
          11       0.31      0.47      0.37       150
          12       0.22      0.50      0.30        50
          13       0.04      0.12      0.06        48
          14       0.42      0.53      0.47        15
          15       0.05      0.40      0.09        45
          16       0.05      0.24      0.09        59
          17       0.18      0.24      0.21        76
          18       0.18      0.57      0.28        47
          19       0.00      0.00      0.00         2
          20       0.00      0.00      0.00         0
          21       0.00      0.00      0.00         1
          22       0.02      0.05      0.03        74

    accuracy                           0.54      6664
   macro avg       0.34      0.39      0.34      6664
weighted avg       0.65      0.54      0.58      6664

Finished Training
