parameters: 
batch_size = 32
shuffle_train = True
num_workers = 8
epoch = 250
augmentation = numpy.roll + colorJitter
epoch # 187 done, 2023-11-03 08:23:51.969082
epoch # 188 done, 2023-11-03 08:28:52.261018
epoch # 189 done, 2023-11-03 08:33:52.569401
epoch # 190 done, 2023-11-03 08:38:52.912040
val # 190 done, 2023-11-03 08:43:50.872463
epoch # 191 done, 2023-11-03 08:48:50.831744
epoch # 192 done, 2023-11-03 08:53:51.146834
epoch # 193 done, 2023-11-03 08:58:51.449191
epoch # 194 done, 2023-11-03 09:03:52.437596
epoch # 195 done, 2023-11-03 09:08:53.204440
epoch # 196 done, 2023-11-03 09:13:53.959231
epoch # 197 done, 2023-11-03 09:18:53.904758
epoch # 198 done, 2023-11-03 09:23:54.195575
epoch # 199 done, 2023-11-03 09:28:55.348173
epoch # 200 done, 2023-11-03 09:33:56.156751
val # 200 done, 2023-11-03 09:38:52.954498
epoch # 201 done, 2023-11-03 09:43:53.050707
epoch # 202 done, 2023-11-03 09:48:52.844712
epoch # 203 done, 2023-11-03 09:53:52.516010
epoch # 204 done, 2023-11-03 09:58:53.416410
epoch # 205 done, 2023-11-03 10:03:53.217498
epoch # 206 done, 2023-11-03 10:08:53.652569
epoch # 207 done, 2023-11-03 10:13:53.974902
epoch # 208 done, 2023-11-03 10:18:54.253771
epoch # 209 done, 2023-11-03 10:23:53.969444
epoch # 210 done, 2023-11-03 10:28:54.376985
val # 210 done, 2023-11-03 10:33:51.759938
epoch # 211 done, 2023-11-03 10:38:51.662825
epoch # 212 done, 2023-11-03 10:43:52.216015
epoch # 213 done, 2023-11-03 10:48:52.716364
epoch # 214 done, 2023-11-03 10:53:53.909973
epoch # 215 done, 2023-11-03 10:58:53.968661
epoch # 216 done, 2023-11-03 11:03:54.037400
epoch # 217 done, 2023-11-03 11:08:54.860507
epoch # 218 done, 2023-11-03 11:13:54.712562
epoch # 219 done, 2023-11-03 11:18:55.784060
epoch # 220 done, 2023-11-03 11:23:55.908734
val # 220 done, 2023-11-03 11:28:52.787803
epoch # 221 done, 2023-11-03 11:33:52.901350
epoch # 222 done, 2023-11-03 11:38:53.417974
epoch # 223 done, 2023-11-03 11:43:53.812543
epoch # 224 done, 2023-11-03 11:48:54.673053
epoch # 225 done, 2023-11-03 11:53:54.937195
epoch # 226 done, 2023-11-03 11:58:56.756102
epoch # 227 done, 2023-11-03 12:03:57.036221
epoch # 228 done, 2023-11-03 12:08:57.400261
epoch # 229 done, 2023-11-03 12:13:57.373132
epoch # 230 done, 2023-11-03 12:18:58.126707
val # 230 done, 2023-11-03 12:23:54.992122
epoch # 231 done, 2023-11-03 12:28:55.389068
epoch # 232 done, 2023-11-03 12:33:55.588054
epoch # 233 done, 2023-11-03 12:38:55.549833
epoch # 234 done, 2023-11-03 12:43:55.579429
epoch # 235 done, 2023-11-03 12:48:55.919755
epoch # 236 done, 2023-11-03 12:53:55.876980
epoch # 237 done, 2023-11-03 12:58:56.392621
epoch # 238 done, 2023-11-03 13:03:56.199031
epoch # 239 done, 2023-11-03 13:08:56.807206
epoch # 240 done, 2023-11-03 13:13:57.837352
val # 240 done, 2023-11-03 13:18:57.354472
epoch # 241 done, 2023-11-03 13:23:57.079412
epoch # 242 done, 2023-11-03 13:28:58.501209
epoch # 243 done, 2023-11-03 13:33:58.832473
epoch # 244 done, 2023-11-03 13:40:01.425513
epoch # 245 done, 2023-11-03 13:45:57.080725
epoch # 246 done, 2023-11-03 13:54:41.175205
epoch # 247 done, 2023-11-03 13:59:57.948558
epoch # 248 done, 2023-11-03 14:07:32.518655
epoch # 249 done, 2023-11-03 14:12:50.429090
epoch # 250 done, 2023-11-03 14:18:05.773623
val # 250 done, 2023-11-03 14:54:07.530601
              precision    recall  f1-score   support

           0       0.79      0.82      0.80       728
           1       0.92      0.92      0.92       867
           2       0.81      0.89      0.85      1397
           3       0.55      0.61      0.58       666
           4       0.67      0.67      0.67       498
           5       0.51      0.54      0.52       388
           6       0.96      0.89      0.92       339
           7       0.78      0.78      0.78       217
           8       0.60      0.72      0.65       702
           9       0.48      0.26      0.34       125
          10       0.20      0.09      0.13       170
          11       0.49      0.34      0.40       150
          12       0.43      0.30      0.35        50
          13       0.17      0.12      0.14        48
          14       0.47      0.47      0.47        15
          15       0.13      0.07      0.09        45
          16       0.31      0.07      0.11        59
          17       0.46      0.33      0.38        76
          18       0.30      0.19      0.23        47
          19       0.00      0.00      0.00         2
          20       0.00      0.00      0.00         0
          21       0.00      0.00      0.00         1
          22       0.19      0.09      0.13        74

    accuracy                           0.71      6664
   macro avg       0.44      0.40      0.41      6664
weighted avg       0.69      0.71      0.70      6664

Finished Training
